Date,Order,neg_EV,pos_EV,neu_EV,Topic_probability_EV,Topic-wise_Values_EV,tsf_neg_EV,tsf_neu_EV,tsf_pos_EV,neg_Technology,pos_Technology,neu_Technology,Topic_probability_Technology,Topic-wise_Values_Technology,tsf_neg_Technology,tsf_neu_Technology,tsf_pos_Technology,neg_ASEAN,pos_ASEAN,neu_ASEAN,Topic_probability_ASEAN,Topic-wise_Values_ASEAN,tsf_neg_ASEAN,tsf_neu_ASEAN,tsf_pos_ASEAN,neg_market,pos_market,neu_market,Topic_probability_market,Topic-wise_Values_market,tsf_neg_market,tsf_neu_market,tsf_pos_market,neg_semicon,pos_semicon,neu_semicon,Topic_probability_semicon,Topic-wise_Values_semicon,tsf_neg_semicon,tsf_neu_semicon,tsf_pos_semicon
1/4/2022 0:00,619.5622628,0.000884829,0.98494434,0.010990956,0.558832442,0.477026476,8.65E-05,1.26E-05,0.999900908,0.00097213,0.9820567,0.010573392,0.5881018,0.435806564,8.57E-05,1.61E-05,0.999883593,0.001221515,0.882335305,0.0488066,0.627233069,0.378660273,9.05E-05,6.68E-05,0.99959798,0.000773194,0.9952175,0.004378676,0.4617785,0.386312458,7.14E-05,1.24E-05,0.99991616,0.000702635,0.9922828,0.007178451,0.500966789,0.399836972,7.24E-05,1.21E-05,0.999914639
1/5/2022 0:00,633.7680565,0.001066672,0.94636369,0.028823045,0.617974179,0.467113631,9.09E-05,3.37E-05,0.99983053,0.00119299,0.8015767,0.029336553,0.541909703,0.419387208,8.53E-05,5.42E-05,0.998435731,0.001277002,0.906042025,0.021463681,0.630124622,0.379905692,9.16E-05,4.02E-05,0.999644827,0.030548566,0.296928775,0.176156175,0.463992564,0.273928104,0.000469616,0.002327639,0.060825757,0.00064473,0.99032956,0.008115471,0.516887447,0.408165925,7.65E-05,1.18E-05,0.999911364
1/6/2022 0:00,775.2458359,0.002958795,0.27307355,0.20321034,0.740910835,0.443345387,0.000198812,0.000958251,0.012350656,0.000881083,0.977026,0.015841011,0.577323153,0.423315745,9.09E-05,1.84E-05,0.99987483,0.000986639,0.9704839,0.013524316,0.548865977,0.389918662,8.07E-05,2.28E-05,0.999876248,0.000478891,0.9928747,0.006476225,0.489788513,0.383169721,6.97E-05,1.35E-05,0.999915832,0.000754022,0.726522685,0.013819696,0.523062998,0.416061488,7.93E-05,3.31E-05,0.715559307
1/7/2022 0:00,744.5450827,0.000610417,0.97983602,0.019567607,0.62951711,0.480543836,8.20E-05,1.51E-05,0.999893464,0.003222467,0.7501772,0.020639088,0.654441167,0.415044299,0.000111452,5.11E-05,0.996847758,0.001187997,0.91800405,0.028284795,0.61089385,0.376391314,8.83E-05,5.81E-05,0.999751988,0.001382572,0.691304,0.028193256,0.559628455,0.356300635,7.35E-05,5.49E-05,0.989068246,0.001160747,0.96926624,0.023890859,0.481043929,0.399629904,9.10E-05,1.91E-05,0.999889579
1/8/2022 0:00,657.0983466,0.001234722,0.94291824,0.003958161,0.591206798,0.476980555,7.72E-05,3.22E-05,0.999828205,0.001024812,0.97242813,0.021542438,0.567701315,0.422159627,8.46E-05,2.07E-05,0.999870201,0.001214839,0.9571389,0.021491857,0.617499014,0.385047011,8.50E-05,3.21E-05,0.999858877,0.000566287,0.99161434,0.007951751,0.512238061,0.38207942,7.08E-05,1.41E-05,0.999915577,0.000676036,0.98422235,0.009418926,0.515045338,0.40393287,7.59E-05,1.32E-05,0.99991112
1/9/2022 0:00,775.7935727,0.001011565,0.92202615,0.03654534,0.532238259,0.453537024,8.85E-05,3.71E-05,0.99975124,0.00155951,0.877415,0.033840533,0.555852167,0.413827684,9.54E-05,5.65E-05,0.999577283,0.001688976,0.89159505,0.016441955,0.589885299,0.38123285,0.000109471,6.02E-05,0.999653294,0.001582707,0.93067715,0.06348083,0.509271821,0.313937119,9.20E-05,5.93E-05,0.999790879,0.001415987,0.8926623,0.033432673,0.482911417,0.401485496,7.30E-05,7.84E-05,0.99967612
1/10/2022 0:00,808.0819346,0.000481923,0.9901429,0.006327751,0.646187288,0.491776237,7.84E-05,1.21E-05,0.999905816,0.000869583,0.9656008,0.019873297,0.572432539,0.422867333,8.70E-05,2.25E-05,0.999868457,0.001195948,0.69885778,0.015434254,0.591142063,0.396183463,8.42E-05,5.09E-05,0.974533012,0.001129356,0.86397122,0.018105717,0.498518157,0.370863788,8.80E-05,4.76E-05,0.998640602,0.001912804,0.9401171,0.034712203,0.51251461,0.394183012,8.78E-05,3.88E-05,0.999836398
1/11/2022 0:00,729.7501115,0.001800608,0.8692239,0.06776029,0.582320174,0.422701348,0.000209784,8.45E-05,0.999520081,0.001319092,0.896658595,0.02560162,0.587897534,0.42116149,9.15E-05,4.88E-05,0.999660775,0.000972047,0.94104597,0.018591767,0.5906767,0.384787692,7.93E-05,4.34E-05,0.999814761,0.000783949,0.9774093,0.013216388,0.464937851,0.385610788,7.08E-05,1.90E-05,0.999893325,0.000831802,0.96910757,0.013700352,0.458093371,0.411925116,7.33E-05,1.96E-05,0.999886012
1/12/2022 0:00,,0.000961896,0.96796525,0.018219655,0.626235002,0.489339697,7.79E-05,1.94E-05,0.999867768,0.001063257,0.9638191,0.021288542,0.610565039,0.424007938,9.30E-05,2.49E-05,0.999858581,0.001314981,0.893161505,0.026143541,0.637280731,0.380841141,8.81E-05,6.34E-05,0.999663564,0.000740604,0.9889139,0.010345407,0.533680814,0.367391243,7.31E-05,1.53E-05,0.999908784,0.000782198,0.98437312,0.013817055,0.51585083,0.410282419,7.52E-05,1.36E-05,0.99990762
1/1/2023 0:00,,0.000893731,0.9178638,0.010232437,0.629986965,0.50154739,8.11E-05,4.25E-05,0.999761391,0.00119889,0.95083266,0.017087894,0.603890997,0.420261704,9.03E-05,3.13E-05,0.999836179,0.001008193,0.966706455,0.011266776,0.614297698,0.383942576,8.07E-05,2.41E-05,0.999876435,0.000833405,0.9582113,0.016579973,0.511069162,0.364656185,7.85E-05,2.75E-05,0.999857486,0.001604976,0.198079128,0.029666078,0.510391288,0.405450449,7.80E-05,7.07E-05,0.010284831
1/2/2023 0:00,,0.000698906,0.9919348,0.007280459,0.597483741,0.493773864,7.86E-05,1.14E-05,0.999908684,0.001119612,0.96476145,0.015446354,0.634499838,0.42056678,9.04E-05,2.42E-05,0.99985688,0.001604592,0.30748624,0.025363425,0.595233293,0.379078876,8.68E-05,6.59E-05,0.088659398,0.000717356,0.99029037,0.007596265,0.596804185,0.394077851,7.14E-05,1.39E-05,0.999911679,0.00135231,0.78476685,0.026206806,0.470395601,0.402342871,8.60E-05,5.08E-05,0.99808
1/3/2023 0:00,,0.000528214,0.99299458,0.006540213,0.612643924,0.490820517,8.05E-05,1.16E-05,0.99990697,0.001033424,0.94976103,0.01707377,0.597934845,0.4206231,8.80E-05,3.28E-05,0.999837007,0.001477495,0.93781935,0.016957767,0.600826143,0.380020486,9.20E-05,4.57E-05,0.999822596,0.000588805,0.98939395,0.009530709,0.5103886,0.378249766,7.31E-05,1.48E-05,0.999909297,0.000923822,0.9777761,0.017087689,0.478701902,0.408435783,7.49E-05,1.53E-05,0.999901189
1/4/2023 0:00,,0.00086838,0.930201,0.015099332,0.552913452,0.473342031,9.79E-05,3.77E-05,0.999785103,0.001074554,0.9520183,0.015511131,0.577971018,0.424772699,9.21E-05,3.08E-05,0.999839576,0.001225898,0.9301904,0.017137775,0.605643774,0.384998988,8.60E-05,4.80E-05,0.999804989,0.001138796,0.9398283,0.018945614,0.536490671,0.374189887,8.00E-05,4.46E-05,0.999832721,0.000933492,0.91704837,0.012446011,0.506643279,0.411580313,7.41E-05,4.63E-05,0.999778313
1/5/2023 0:00,,0.000674926,0.984992,0.013638671,0.692888203,0.47837816,8.27E-05,1.22E-05,0.999898972,0.000931436,0.96978426,0.016245322,0.642172075,0.427185038,8.66E-05,2.14E-05,0.999872087,0.001317331,0.9010029,0.016777662,0.606024212,0.380179439,8.55E-05,5.05E-05,0.999682615,0.001493386,0.573794865,0.073203493,0.619925229,0.344619734,8.38E-05,0.000224926,0.832941964,0.001367582,0.90405703,0.022344632,0.480882801,0.405921418,8.77E-05,4.90E-05,0.999708363
1/6/2023 0:00,,0.000650912,0.98094045,0.011396815,0.586645858,0.471688343,7.94E-05,1.43E-05,0.999894304,0.001187724,0.92854673,0.02007541,0.615172183,0.42219114,8.96E-05,4.36E-05,0.999769009,0.001434787,0.87492204,0.020461919,0.596138085,0.380583555,8.98E-05,5.56E-05,0.999537756,0.000969234,0.9743358,0.013158322,0.549866549,0.385475301,7.68E-05,1.97E-05,0.999884216,0.00175141,0.87558955,0.022800159,0.504380977,0.400891267,0.000100535,4.97E-05,0.999617135
1/7/2023 0:00,,0.000718589,0.97485095,0.011771372,0.569372932,0.483313202,8.25E-05,1.78E-05,0.999880427,0.001179715,0.84975198,0.019344263,0.583290776,0.420649978,9.12E-05,4.85E-05,0.999330403,0.00160284,0.88043714,0.024904402,0.616740219,0.378973604,8.54E-05,5.52E-05,0.999572599,0.00073614,0.9858236,0.009391537,0.613907806,0.372015258,7.43E-05,1.68E-05,0.999906016,0.001304567,0.84803265,0.015590795,0.486066319,0.40043967,7.53E-05,5.37E-05,0.999393736
1/8/2023 0:00,,0.001160857,0.9457089,0.012562753,0.54531942,0.468911261,8.44E-05,3.20E-05,0.999840116,0.001614896,0.9137234,0.020258142,0.543602957,0.412111698,9.84E-05,4.57E-05,0.999724348,0.0010453,0.94720787,0.015708853,0.598814241,0.381638749,8.15E-05,3.82E-05,0.999838653,0.000955733,0.97040665,0.012992242,0.64673288,0.359296108,7.58E-05,2.42E-05,0.999886583,0.000953141,0.9690374,0.012414022,0.499912352,0.395322276,7.83E-05,1.85E-05,0.999888962
