Date,Actual,Order,neg_4_robots_robotics_robot_market,pos_4_robots_robotics_robot_market,neu_4_robots_robotics_robot_market,Topic_probability_4_robots_robotics_robot_market,Topic-wise_Values_4_robots_robotics_robot_market,tsf_lr_neg_4_robots_robotics_robot_market,tsf_lr_neu_4_robots_robotics_robot_market,tsf_lr_pos_4_robots_robotics_robot_market,neg_2_china_semiconductor_equipment_said,pos_2_china_semiconductor_equipment_said,neu_2_china_semiconductor_equipment_said,Topic_probability_2_china_semiconductor_equipment_said,Topic-wise_Values_2_china_semiconductor_equipment_said,tsf_lr_neg_2_china_semiconductor_equipment_said,tsf_lr_neu_2_china_semiconductor_equipment_said,tsf_lr_pos_2_china_semiconductor_equipment_said,neg_12_gas_energy_said_eu,pos_12_gas_energy_said_eu,neu_12_gas_energy_said_eu,Topic_probability_12_gas_energy_said_eu,Topic-wise_Values_12_gas_energy_said_eu,tsf_lr_neg_12_gas_energy_said_eu,tsf_lr_neu_12_gas_energy_said_eu,tsf_lr_pos_12_gas_energy_said_eu,neg_0_year_quarter_index_month,pos_0_year_quarter_index_month,neu_0_year_quarter_index_month,Topic_probability_0_year_quarter_index_month,Topic-wise_Values_0_year_quarter_index_month,tsf_lr_neg_0_year_quarter_index_month,tsf_lr_neu_0_year_quarter_index_month,tsf_lr_pos_0_year_quarter_index_month,neg_6_solar_inverter_energy_pv,pos_6_solar_inverter_energy_pv,neu_6_solar_inverter_energy_pv,Topic_probability_6_solar_inverter_energy_pv,Topic-wise_Values_6_solar_inverter_energy_pv,tsf_lr_neg_6_solar_inverter_energy_pv,tsf_lr_neu_6_solar_inverter_energy_pv,tsf_lr_pos_6_solar_inverter_energy_pv,neg_1_market_automation_test_global,pos_1_market_automation_test_global,neu_1_market_automation_test_global,Topic_probability_1_market_automation_test_global,Topic-wise_Values_1_market_automation_test_global,tsf_lr_neg_1_market_automation_test_global,tsf_lr_neu_1_market_automation_test_global,tsf_lr_pos_1_market_automation_test_global,neg_7_market_medical_global_devices,pos_7_market_medical_global_devices,neu_7_market_medical_global_devices,Topic_probability_7_market_medical_global_devices,Topic-wise_Values_7_market_medical_global_devices,tsf_lr_neg_7_market_medical_global_devices,tsf_lr_neu_7_market_medical_global_devices,tsf_lr_pos_7_market_medical_global_devices,neg_3_charging_ev_electric_vehicle,pos_3_charging_ev_electric_vehicle,neu_3_charging_ev_electric_vehicle,Topic_probability_3_charging_ev_electric_vehicle,Topic-wise_Values_3_charging_ev_electric_vehicle,tsf_lr_neg_3_charging_ev_electric_vehicle,tsf_lr_neu_3_charging_ev_electric_vehicle,tsf_lr_pos_3_charging_ev_electric_vehicle,neg_5_market_machine_global_cnc,pos_5_market_machine_global_cnc,neu_5_market_machine_global_cnc,Topic_probability_5_market_machine_global_cnc,Topic-wise_Values_5_market_machine_global_cnc,tsf_lr_neg_5_market_machine_global_cnc,tsf_lr_neu_5_market_machine_global_cnc,tsf_lr_pos_5_market_machine_global_cnc,neg_10_wind_hydrogen_siemens_energy,pos_10_wind_hydrogen_siemens_energy,neu_10_wind_hydrogen_siemens_energy,Topic_probability_10_wind_hydrogen_siemens_energy,Topic-wise_Values_10_wind_hydrogen_siemens_energy,tsf_lr_neg_10_wind_hydrogen_siemens_energy,tsf_lr_neu_10_wind_hydrogen_siemens_energy,tsf_lr_pos_10_wind_hydrogen_siemens_energy,neg_9_schneider_schneider electric_electric_energy,pos_9_schneider_schneider electric_electric_energy,neu_9_schneider_schneider electric_electric_energy,Topic_probability_9_schneider_schneider electric_electric_energy,Topic-wise_Values_9_schneider_schneider electric_electric_energy,tsf_lr_neg_9_schneider_schneider electric_electric_energy,tsf_lr_neu_9_schneider_schneider electric_electric_energy,tsf_lr_pos_9_schneider_schneider electric_electric_energy,neg_8_rockwell_new_said_data,pos_8_rockwell_new_said_data,neu_8_rockwell_new_said_data,Topic_probability_8_rockwell_new_said_data,Topic-wise_Values_8_rockwell_new_said_data,tsf_lr_neg_8_rockwell_new_said_data,tsf_lr_neu_8_rockwell_new_said_data,tsf_lr_pos_8_rockwell_new_said_data,neg_13_servo_market_motor_motors,pos_13_servo_market_motor_motors,neu_13_servo_market_motor_motors,Topic_probability_13_servo_market_motor_motors,Topic-wise_Values_13_servo_market_motor_motors,tsf_lr_neg_13_servo_market_motor_motors,tsf_lr_neu_13_servo_market_motor_motors,tsf_lr_pos_13_servo_market_motor_motors,neg_11_market_vision_global_sensors,pos_11_market_vision_global_sensors,neu_11_market_vision_global_sensors,Topic_probability_11_market_vision_global_sensors,Topic-wise_Values_11_market_vision_global_sensors,tsf_lr_neg_11_market_vision_global_sensors,tsf_lr_neu_11_market_vision_global_sensors,tsf_lr_pos_11_market_vision_global_sensors
2018-02,494.3333,515.3333,0.093543308,0.327771139,0.257803149,1,0.217856602,0.0006099,0.0488242,0.9505659,0.225682854,0.258821627,0.42347192,0.600675,0.071158449,0.006432564,0.991629239,0.000491456,0.272390119,0.134654587,0.456095589,0.52509,0.059169224,0.004679154,0.995182031,0.000138815,0.147217767,0.264625191,0.294916457,1,0.002868368,0.002831782,0.632826745,0.358481853,0.081031416,0.390906552,0.214218075,0.55515,0.185105642,0.00028982,0.003934433,0.995775746,0.113062741,0.293193723,0.319990632,0.83734,0.221652062,0.001685821,0.027122505,0.097886114,0.09609985,0.297810489,0.268040364,0.18395,0.114536929,0.002864307,0.386172164,0.610963529,0.092872576,0.380774417,0.197301075,0.57148,0.218411337,0.000327211,0.003225912,0.996270711,0.194032176,0.185580136,0.434323368,0.328505,0.228086888,0.003958846,0.992419761,0.003621394,0.316518301,0.380069987,0.569420666,1,0.28018085,0.001434823,0.994975133,0.003590044,0.092261995,0.18492023,0.385227072,1,0.296265735,0.000404963,0.99459026,0.005004777,0.144995337,0.311999246,0.271104683,1,0.103105184,0.010659978,0.16724127,0.822098752,0.044351905,0.463793669,0.163239329,1,0.279598628,1.76E-05,0.000103223,0.999879142,,,,,,,,
2018-03,581.6604,622.6604,0.071336946,0.344230394,0.250069379,0.388215,0.202016537,0.000515221,0.047270552,0.952009136,0.291630288,0.174389302,0.389116019,0.5226,0.097882391,0.011147469,0.582143762,0.001368725,0.356410793,0.231476594,0.366706316,1,-0.042069156,0.494612856,0.501441989,0.003945155,0.318491519,0.283468135,0.30038055,0.813935,0.052883567,0.046591214,0.154538992,0.301380776,0.09109988,0.368316146,0.169244381,0.65535,0.197747133,0.000787005,0.001493995,0.997488455,0.058489632,0.420406189,0.18340285,0.43757,0.210633994,9.33E-05,0.000480294,0.999410657,,,,,,,,,0.117944137,0.27391715,0.281010368,0.794795,0.210418681,0.003191844,0.093203704,0.128974169,0.068965315,0.389930884,0.198886525,1,0.247163885,0.000584013,0.028884161,0.970531825,0.149795593,0.091313423,0.433064338,0.2013,0.113995676,0.000338892,0.999589312,7.18E-05,0.076613399,0.390298164,0.198764241,0.666615,0.232712285,0.0001926,0.002212755,0.997594645,0.169014121,0.226379085,0.315262402,0.76957,0.101177351,0.007216532,0.515170205,0.055340708,,,,,,,,,0.077653594,0.261081928,0.33722982,1,0.224181187,0.001110073,0.883039048,0.115850878
2018-04,574.7769051,668.7769051,0.090331702,0.353178955,0.251919708,0.22794,0.137895597,0.000744054,0.036887132,0.962273084,0.139480474,0.323452114,0.289970679,0.77845,0.064675114,0.003273234,0.004159829,0.017186317,0.337396964,0.140921166,0.235448634,0.57667,0.036143131,0.843129621,0.124720236,0.032150142,0.156698556,0.337554639,0.396535336,0.45809,0.067646101,0.003851224,0.867455428,0.06890438,0.115285409,0.32593313,0.301746062,1,0.201489084,0.003669056,0.54796379,0.448367154,0.073670896,0.350447366,0.255635681,0.32169,0.211235893,0.000549834,0.043702918,0.955747248,0.096893998,0.181052677,0.415593289,0.63466,0.145162487,0.000262222,0.998199493,0.001538285,0.107844221,0.257505772,0.30932675,0.58593,0.203395716,0.000588833,0.475662733,0.52101428,0.06773456,0.404980516,0.192012674,0.36253,0.213233677,0.000135523,0.001970228,0.997894249,,,,,,,,,0.151563025,0.25838583,0.421581089,1,0.317776062,0.000446712,0.754010278,0.003889104,0.182752613,0.177158536,0.449184921,1,0.124877136,0.000667727,0.999261578,0.000183418,0.066663021,0.414442692,0.201214348,1,0.249847326,0.000368649,0.013507136,0.986124215,0.069044936,0.322607839,0.283371015,1,0.26650341,0.000233409,0.494124245,0.505642346
2018-05,608.7427902,648.7427902,0.07864711,0.281453136,0.283297555,0.499095,0.215030146,0.000356576,0.478957893,0.517031469,0.526118942,0.318720185,0.388821642,0.54041,0.088100287,0.559038522,0.114306692,0.000594894,0.358338674,0.143303854,0.300904996,0.713295,0.009311554,0.514470965,0.482026449,0.003502586,0.156814831,0.260818215,0.394881219,0.682695,0.046737005,0.005638201,0.748136173,0.026854881,0.133879107,0.337874614,0.197826288,1,0.197093525,0.002351836,0.007564165,0.990083998,0.104673012,0.368111954,0.230322212,0.26087,0.198401376,0.00053114,0.016668409,0.982114395,0.069077536,0.387535329,0.212744476,1,0.171934688,0.000275871,0.00536282,0.994361309,0.118973132,0.287806587,0.28629861,0.605825,0.189165181,0.000921025,0.49487382,0.503569382,,,,,,,,,0.079341622,0.396249089,0.195506907,1,0.194972563,0.000144939,0.001955992,0.997899069,0.150714558,0.157500169,0.372583201,0.66778,0.216345318,0.000684515,0.980445993,0.01339033,0.127334596,0.340082763,0.388074074,1,0.107887813,0.003442318,0.98121024,0.010339596,0.043679404,0.519366441,0.146960113,1,0.313100746,4.40E-06,1.33E-05,0.999982258,,,,,,,,
2018-06,584.0869989,596.0869989,0.08410775,0.357738701,0.21606699,0.28784,0.205421789,0.000684684,0.010059869,0.988861997,0.432534056,0.284911623,0.315233718,0.655,0.065897954,0.076492529,0.036497789,0.001438297,0.303529469,0.074820199,0.338315897,1,-0.030667484,0.132676874,0.866190118,0.001133008,0.170002855,0.339598501,0.191011336,0.57376,0.062744563,0.000619481,0.005138253,0.988293993,0.075309911,0.386729411,0.19847194,0.769495,0.190897816,0.000330317,0.002400976,0.997357885,0.076713737,0.415294304,0.173525798,0.855275,0.235066225,0.000161811,0.000399046,0.999385535,0.122833498,0.285482874,0.278444414,0.745605,0.132795221,0.006857323,0.485272296,0.507870381,0.100582766,0.378758048,0.2418505,0.73932,0.198853227,0.000743972,0.013715774,0.985540253,0.06191335,0.354316276,0.256006481,0.58162,0.246132794,0.000317888,0.051093168,0.948389384,,,,,,,,,,,,,,,,,0.140122172,0.198781422,0.351804609,0.166,0.093049476,0.007861309,0.766064815,0.002463426,0.05443746,0.38816482,0.254064649,1,0.234005676,0.00021967,0.014831328,0.984949002,,,,,,,,
2018-07,550.6255512,450.6255512,0.116792264,0.280374232,0.276638645,0.40404,0.194903104,0.002219162,0.497455452,0.500325386,0.275860207,0.259034108,0.364344174,0.61114,0.069457425,0.02899709,0.814211412,0.003487202,,,,,,,,,0.156031836,0.310764784,0.222689253,1,0.004365746,0.004178047,0.017231809,0.930132776,0.120500361,0.313023335,0.249668062,0.78534,0.193661742,0.004676897,0.033227397,0.839302752,0.069774195,0.368736461,0.22141578,0.28039,0.216644513,0.000407559,0.006521481,0.992241973,,,,,,,,,0.164070741,0.188842606,0.430239561,0.71846,0.225446734,0.000974898,0.997643109,0.001381992,0.078518926,0.39972613,0.197914042,1,0.259838326,0.000304062,0.005197669,0.994500124,0.402330818,0.107306891,0.258201028,1,0.19796505,0.895712697,0.096954766,0.007332537,,,,,,,,,0.081300274,0.42237361,0.190433058,1,0.117423369,0.000281705,0.001073122,0.998645173,0.058597441,0.403481761,0.221694595,1,0.243239514,0.000137104,0.003397964,0.996464932,0.076861495,0.436854187,0.172016834,1,0.290408749,8.52E-05,0.000299271,0.999615566
2018-08,554.4335117,626.4335117,0.088211273,0.213074897,0.367134969,0.33164,0.195096821,0.0004881,0.982389129,0.017122771,0.170917595,0.307374865,0.379134188,0.49806,0.075475211,0.008524893,0.410866985,0.002886804,0.391948743,0.155836677,0.274003599,1,-0.035529167,0.897566061,0.091231381,0.011202558,0.232675902,0.186405148,0.397079562,1,0.004462134,0.006928454,0.988225969,0.002982215,0.179026331,0.256998541,0.324392936,0.73304,0.212101545,0.001865628,0.499921259,0.498213113,0.07203372,0.404418265,0.193456549,0.56995,0.227754277,0.000204322,0.001236124,0.998559554,0.176351913,0.27206397,0.332744852,0.75795,0.141359368,0.008151598,0.604613066,0.383552514,0.116737734,0.395105073,0.177819143,0.53106,0.160561448,0.001410673,0.001124416,0.99746491,0.088018799,0.260550694,0.318635907,0.633355,0.187804299,0.001723393,0.808913797,0.189126749,0.463929849,0.357247837,0.552526689,1,0.271868246,0.065056873,0.930014149,0.004928977,,,,,,,,,0.088782657,0.413311102,0.168017564,1,0.114903916,0.00045402,0.000619899,0.998926081,0.05591652,0.462195472,0.173221569,1,0.278635152,3.46E-05,0.000214526,0.999750922,0.063843328,0.426726304,0.177570437,0.81543,0.263181455,6.26E-05,0.000495739,0.999441664
2018-09,591.223196,603.223196,0.060330978,0.393399628,0.221981481,0.75902,0.242625042,8.18E-05,0.004434368,0.995483838,0.363605385,0.256109789,0.396309123,0.7151,0.06979105,0.053183942,0.688362057,0.00249408,0.62006922,0.329400001,0.434851278,1,-0.056207713,0.987316193,0.011165906,0.0015179,0.145638246,0.206656766,0.380779937,0.56431,0.067896956,0.001604339,0.990869489,0.002115763,0.392222928,0.277360494,0.594901625,0.52296,0.27902097,0.004523435,0.995345581,0.000130984,0.089971993,0.344031709,0.21998825,0.37887,0.210703708,0.001306559,0.009692969,0.970559595,0.145487837,0.338496372,0.329806803,1,0.177576542,0.001019655,0.454668012,0.49431498,0.140676684,0.227185706,0.414415001,0.41869,0.207608656,0.001087524,0.997561871,0.000371787,0.083632724,0.380513202,0.185829195,1,0.247349138,0.000347859,0.002938504,0.996713636,,,,,,,,,0.07399165,0.377019719,0.210276454,1,0.300800149,0.000229627,0.004005809,0.995764564,0.364908143,0.257344354,0.340359764,0.501765,0.117346065,0.308977696,0.025139863,0.004558881,0.078605753,0.331203101,0.266327165,1,0.212352434,0.001320364,0.349905854,0.648773782,0.064576518,0.408866473,0.17750988,0.7178,0.242311796,9.60E-05,0.000810669,0.99909337
2018-10,657.7899628,721.7899628,0.091609155,0.372773845,0.221709028,0.53053,0.2427818,0.00052951,0.010104042,0.988531165,0.218176364,0.284472686,0.371852131,0.74339,0.042205408,0.001651977,0.368620389,0.015383731,0.157808667,0.156069481,0.385340808,1,-0.034930174,0.00191975,0.996495243,0.001585007,0.306897263,0.301685103,0.38755903,1,0.004546544,0.021652469,0.201982326,0.01004526,0.150251938,0.406232659,0.386307993,0.79109,0.211865801,0.001402373,0.050225588,0.936939552,0.075361431,0.378594622,0.216178794,0.39502,0.220284644,0.000277413,0.007071636,0.992643726,0.121727934,0.312088216,0.247805047,1,0.143372123,0.005188514,0.089461288,0.905268305,0.122373496,0.370645467,0.260851189,0.61484,0.212713496,0.000884417,0.00461042,0.986391799,0.109691628,0.324462718,0.20201092,1,0.254537451,0.004036312,0.038057534,0.51289534,,,,,,,,,0.096444151,0.356733838,0.236759814,0.54838,0.180872935,0.000900124,0.021327996,0.97777188,0.097972145,0.30583891,0.290301163,0.7241,0.095743827,0.0017957,0.291906004,0.498099318,0.100199286,0.166956756,0.489458018,1,0.295070414,3.78E-05,0.99986619,9.60E-05,0.092223118,0.361233289,0.228301132,1,0.248749609,0.000641642,0.01385018,0.985508178
2018-11,629.5579481,711.5579481,0.101909782,0.290836026,0.297356342,0.47033,0.238381125,0.002720694,0.258361406,0.500652222,0.259602396,0.300587266,0.40130319,0.42312,0.092478183,0.006957623,0.168049221,0.001200965,0.198488489,0.198751983,0.382791701,0.42587,0.04749453,0.006033235,0.985050548,0.003889114,0.399346744,0.311224374,0.572685354,1,0.004062751,0.001260101,0.996161858,0.00033883,0.088559419,0.394705342,0.220574969,0.86987,0.218873645,0.001762304,0.372809276,0.62542842,0.112434703,0.358815666,0.19688514,0.82877,0.232947901,0.000999244,0.007477139,0.991347092,0.099556813,0.294193629,0.203010978,1,0.168379721,0.000702764,0.031186553,0.953966748,0.172811607,0.255441537,0.387227347,1,0.228260093,0.012672127,0.570220931,0.002914356,0.09932429,0.36645435,0.221704699,0.39659,0.198018787,0.00067795,0.013514037,0.985808013,0.481250121,0.299400584,0.51500514,0.23464,0.138418509,0.24377296,0.753467946,0.002759094,0.065482412,0.421655916,0.167889767,0.11232,0.14178243,5.09E-05,0.000503551,0.999396276,0.157699948,0.36887012,0.324232343,1,0.110924774,0.006297851,0.418551079,0.57068917,,,,,,,,,0.327437671,0.200184408,0.481674994,1,0.3202044,0.009539962,0.989945223,0.000514814
2018-12,518.7064571,588.7064571,0.110911917,0.360837346,0.400243716,0.44009,0.165966879,0.000582186,0.055382285,0.009932025,0.406765953,0.244802904,0.404523337,0.41195,0.096684282,0.153815677,0.55686264,0.001662737,0.21204036,0.130703948,0.47816345,1,-0.038821881,0.001101498,0.998534298,0.000186961,0.341296343,0.387093638,0.378106497,0.78664,0.033902333,0.018367609,0.343817433,0.492434394,0.132038408,0.213843587,0.407503925,0.692505,0.20378633,0.003945132,0.991800615,0.002526373,0.108921259,0.354176037,0.256770192,0.36997,0.210817363,0.00050119,0.048501967,0.949222589,0.084224307,0.3081029,0.320270377,1,0.195691652,9.34E-05,0.500079763,0.499826836,0.098101935,0.358588725,0.216189097,1,0.217201964,0.000210331,0.005588162,0.994212637,0.099850805,0.370806811,0.206330489,1,0.227266098,0.000699714,0.007076226,0.99222406,0.077827524,0.388546151,0.192618883,1,0.191182367,0.000163489,0.002203519,0.997632992,0.105598047,0.366526324,0.195051593,0.1641,0.113093183,0.000442158,0.007125139,0.992326289,0.078870761,0.419299241,0.20032629,0.827635,0.111182935,0.00030721,0.001813299,0.99797541,0.076770442,0.351434968,0.269066475,0.722705,0.260474133,0.000167832,0.497697747,0.502134421,0.123726732,0.146656939,0.426339248,1,0.283418705,0.000227072,0.999378665,0.000394263
2019-01,537.7024097,527.7024097,0.104464768,0.336565352,0.261196785,0.839775,0.24258516,0.000793506,0.097309609,0.900483132,0.385193093,0.281963911,0.392439856,0.38399,0.107931781,0.020557788,0.036847546,0.00055936,0.165770723,0.179954608,0.354474888,0.19871,0.066975431,0.006410221,0.985587842,0.008001937,0.331432294,0.235377778,0.394693461,0.75594,0.038252782,0.339162324,0.173206733,0.001398057,0.123059981,0.26102252,0.29440556,1,0.212615673,0.000693154,0.495456792,0.492231051,0.059926131,0.406615914,0.199760004,0.34626,0.22386125,0.000157298,0.001590328,0.998252374,0.117641189,0.34183038,0.31436523,0.809565,0.171170951,0.000677702,0.008123521,0.498627844,0.108262148,0.262343941,0.378274507,1,0.189609387,0.000944659,0.986293745,0.012761596,0.118955321,0.292077791,0.257815788,0.27665,0.190247963,0.000799596,0.187731545,0.502133466,,,,,,,,,0.253756729,0.347967083,0.423928118,0.349405,0.194613201,0.001059363,0.501071176,0.497869461,0.370190278,0.362661395,0.297956783,0.56307,0.13688048,0.499796538,0.003966983,0.49623648,0.100894404,0.149453308,0.501173126,1,0.302132882,2.62E-05,0.999932583,4.12E-05,0.091080707,0.343954502,0.219075176,1,0.27130009,0.000195653,0.015146464,0.983339666
2019-02,473.815731,473.815731,0.085981147,0.359556001,0.247621113,0.510125,0.205006122,0.000505682,0.038376949,0.960465112,0.168716674,0.22030083,0.400016789,1,0.032957129,0.007455758,0.976522428,0.000898456,0.147714561,0.122440729,0.430634714,0.78444,-0.001192454,0.000442992,0.999409329,0.000147678,0.315843879,0.302837322,0.401579917,0.65719,0.067275499,0.010090174,0.955294415,0.00221955,0.122514651,0.350947576,0.190649744,0.797795,0.182360809,0.005866287,0.009330774,0.984802939,0.073556401,0.395665839,0.19935186,1,0.241592323,0.000274689,0.001528922,0.99815378,0.112652678,0.244837028,0.313690486,0.52526,0.093995267,0.004088809,0.529106168,0.466805023,0.122355179,0.311814914,0.335028491,0.87934,0.196034503,0.001641103,0.895215143,0.098589944,0.107707862,0.246180262,0.362820211,1,0.243210642,0.000499087,0.972821404,0.026679509,0.097342961,0.374604475,0.196938344,0.81643,0.171154992,0.000399671,0.005496768,0.994103561,0.08523831,0.363340156,0.213753526,1,0.279433213,0.000405076,0.006281131,0.993313793,0.128103617,0.282659428,0.419870404,1,0.122843983,0.0009148,0.97798822,0.00233873,0.045740491,0.428185833,0.192395308,1,0.258132396,4.90E-05,0.000696105,0.999254865,0.096443821,0.337340241,0.229007141,1,0.224254592,0.001199224,0.026431618,0.972369158
2019-03,582.2783726,582.2783726,0.101192459,0.307070249,0.292895514,0.36172,0.181314738,0.000603603,0.461902039,0.537066241,0.221990874,0.160498692,0.399067013,0.375625,0.085079888,0.011337116,0.948704153,0.000479403,0.336149467,0.221255166,0.531368044,1,-0.047162801,0.005167662,0.994667677,0.00016466,0.347285895,0.287107278,0.39720653,0.596115,0.075892193,0.050342692,0.486147373,0.00176804,0.114679248,0.247913488,0.326626465,0.44685,0.162133388,0.001765479,0.863715955,0.133731742,0.076891997,0.276904191,0.328259826,0.35915,0.223102406,0.000311121,0.419077572,0.390828896,0.122910548,0.232586756,0.406462398,1,0.186331213,0.00061835,0.987825811,0.001520384,0.115558159,0.232073866,0.387628507,1,0.210215872,0.000799603,0.982073706,0.004969847,0.071218156,0.328779044,0.260266042,1,0.231368761,0.000320586,0.406822933,0.592197723,0.063577611,0.235463471,0.363062913,1,0.178643456,0.000315625,0.973281753,0.026402622,0.086671778,0.399461362,0.176336622,0.1248,0.115935655,0.000243754,0.000973279,0.998782967,0.087489754,0.399792266,0.188965176,1,0.111145568,0.000581101,0.000789105,0.998629794,0.090196156,0.355497441,0.266849556,1,0.214312103,0.001027489,0.047383981,0.95158853,0.063055442,0.372493652,0.234749213,1,0.255441783,0.000760748,0.30758314,0.691656112
2019-04,554.5264096,598.5264096,0.07299843,0.339919391,0.239633934,0.50964,0.256806913,0.000426033,0.033773567,0.96526359,0.385191642,0.299916404,0.379306871,0.63246,0.082576711,0.045904262,0.827773778,0.003041727,0.727743336,0.280144828,0.394040044,1,-0.065968101,0.999556569,0.000372781,7.06E-05,0.194323188,0.247059554,0.413527349,0.50308,0.080096828,0.004128182,0.87295747,0.001547353,0.12510169,0.35833489,0.224419836,1,0.223099514,0.001117398,0.005991309,0.993774086,0.101406977,0.356524804,0.225566627,0.824295,0.223919736,0.000967759,0.013603332,0.985959205,0.159939237,0.239051951,0.287876993,0.36784,0.155010413,0.003883055,0.533948054,0.089273941,0.150162027,0.349391933,0.296435648,0.78767,0.209296305,0.001816806,0.116578101,0.6893004,0.089334589,0.347746925,0.23477678,1,0.226049718,0.000720452,0.033680826,0.965200947,0.667236433,0.333694611,0.396767485,0.56859,0.26343074,0.996833941,0.001728955,0.001437105,0.064814742,0.395956582,0.217376589,1,0.304517456,8.20E-05,0.003314667,0.996603373,0.086189845,0.410371107,0.183811727,1,0.114086573,0.000611463,0.001187361,0.998002146,0.056196168,0.406132468,0.206955193,0.76011,0.231141418,0.000194565,0.005548381,0.994257053,0.108760407,0.293313722,0.291788035,0.774185,0.229515734,0.000632757,0.497702946,0.501664298
2019-05,525.9474706,513.9474706,0.068285774,0.399459176,0.186286284,0.147035,0.124067812,0.00019398,0.00246057,0.99734545,0.339936342,0.252120271,0.38069257,0.3194,0.099882224,0.031862877,0.620877148,0.00182812,0.262173156,0.235502853,0.390427038,0.58778,0.046445774,0.004114821,0.994521721,0.000972676,0.416553709,0.310676916,0.485287307,1,0.004590576,0.011573707,0.896059554,0.000942655,0.085038816,0.381181828,0.211217768,1,0.24852277,0.000427365,0.007133915,0.992324275,0.088877795,0.377789293,0.224681769,0.34501,0.210339276,0.000467662,0.007768972,0.991838177,0.10489318,0.357938331,0.230505673,0.11564,0.0747388,0.000629109,0.017011181,0.981611285,0.123647008,0.266917662,0.354906304,0.958425,0.213232933,0.000747166,0.497026293,0.011924141,0.125873897,0.220070625,0.309429402,0.34493,0.177520988,0.002923135,0.796775726,0.185569593,0.119824793,0.139646072,0.432587424,1,0.212852676,0.000125328,0.999612747,0.000231882,0.102548584,0.352467342,0.222647732,0.743285,0.218875275,0.000912107,0.011774114,0.987313778,0.266886476,0.206533342,0.25256038,0.79501,0.102166332,0.479046242,0.012703774,0.022409337,0.071526004,0.417109854,0.195709748,1,0.251455228,0.000111183,0.000996296,0.998892521,0.093014219,0.296486791,0.296454243,0.192455,0.167228784,0.000222496,0.499604322,0.500173182
2019-06,477.9714341,523.9714341,0.076519213,0.372418538,0.224735552,0.38589,0.200621239,0.000369574,0.012151279,0.986953648,0.316165497,0.308902683,0.391042661,0.402055,0.082407418,0.009348992,0.605648343,0.003109405,0.143969408,0.177698627,0.430268556,0.644235,0.027176973,0.000753223,0.998139189,0.001107588,0.2397588,0.33700566,0.354739775,0.858425,0.032735259,0.004952563,0.033664111,0.468742423,0.34070634,0.325249266,0.349069132,1,0.255030442,0.438272809,0.0750089,0.440755268,0.10750851,0.282971305,0.313239866,0.318465,0.202806186,0.001032919,0.536300003,0.4601456,0.081627012,0.380817374,0.183190636,1,0.192045463,0.000169581,0.001410826,0.997476792,0.404284949,0.310341358,0.249010218,1,0.243058385,0.015111618,0.0396817,0.013170705,0.06466603,0.449442841,0.134737073,1,0.292156221,0.000120676,4.50E-05,0.999834365,0.468798773,0.301494291,0.587662229,1,0.289156529,0.042352282,0.957251726,0.000395992,0.088926924,0.364781476,0.184147675,0.10079,0.101447083,0.000845159,0.003438115,0.99503133,0.124230541,0.415043148,0.218227027,1,0.115385439,0.000907598,0.002982638,0.996267158,0.072013903,0.293407526,0.317807026,1,0.237304813,0.000249246,0.501914482,0.497836272,0.082975465,0.417471062,0.178860587,1,0.277523377,0.000107537,0.000622158,0.999270304
2019-07,524.0906452,524.0906452,0.099012549,0.370015665,0.225168717,1,0.258180104,0.000316051,0.007668558,0.992015391,0.398223645,0.248202354,0.407985612,0.6236,0.084855185,0.117094123,0.074544876,0.000827761,0.328308771,0.23217823,0.443665147,0.663315,0.017317979,0.229131704,0.753533383,0.017334913,0.400394073,0.281233151,0.432257627,0.5584,0.067531213,0.011584606,0.859075469,0.000949147,0.244677239,0.323383234,0.418562784,1,0.223823904,0.0019406,0.605500372,0.013480081,0.105750825,0.386799018,0.224769634,1,0.222983955,0.001346393,0.016488267,0.981420226,0.101405949,0.334025292,0.206510061,1,0.165776091,0.000845149,0.013561484,0.982713324,0.12821973,0.349708554,0.287166877,0.79014,0.238105957,0.000499252,0.004592349,0.503692076,0.064196363,0.403936522,0.217965808,1,0.232537904,0.000128342,0.004820041,0.995086926,0.098568102,0.307559286,0.253226616,0.6688,0.129482877,0.002097874,0.293893546,0.70400858,,,,,,,,,0.077399866,0.400976306,0.201630459,1,0.126211503,0.000593613,0.002675473,0.996730914,0.061897506,0.425387793,0.180722851,1,0.258131088,6.56E-05,0.000452985,0.999496482,,,,,,,,
